alpha,sigma,market,margin,bcost,entry,exit,merger,profits,surplus,welfare,mpoly,mpolyA,mpolyB
0.3,4.0,31,0.4304,0.001872,0.29,1.405,1.0,0.7617,1.723,2.484,0.0,0.0,0.0
0.3,4.0,40,0.259,0.2477,0.0,0.0,0.0,0.879,1.796,2.674,0.0,0.0,0.0
0.3,4.0,41,0.2263,0.252,0.0,2.5,1.0,0.6396,1.942,2.582,0.0,0.0,0.0
0.3,4.0,43,0.1654,0.2214,0.0,0.0,1.0,0.4568,2.252,2.709,0.0,0.0,0.0
0.3,5.0,20,0.4512,0.2656,0.6553,0.05563,0.419,1.021,1.377,2.398,0.0,0.0,0.0
0.3,5.0,21,0.636,0.001067,0.3628,0.1862,1.0,1.13,1.252,2.38,0.0,0.0,0.0
0.3,5.0,30,0.2031,0.2291,0.3867,0.07544,0.1118,0.78,1.731,2.512,0.0,0.0,0.0
0.3,5.0,31,0.438,0.001152,0.2454,1.38,1.0,0.703,1.746,2.45,0.0,0.0,0.0
0.3,5.0,40,0.2101,0.2323,0.0,0.0,0.0,0.7324,1.891,2.623,0.0,0.0,0.0
0.3,5.0,41,0.1857,0.2415,0.0,2.5,1.0,0.5225,2.02,2.541,0.0,0.0,0.0
0.3,5.0,43,0.1232,0.2211,0.0,0.0,1.0,0.3608,2.281,2.643,0.0,0.0,0.0
0.3,6.0,20,0.495,0.2551,0.536,0.052,0.485,1.082,1.286,2.37,0.0,0.0,0.0
0.3,6.0,21,0.6772,0.0006275,0.28,0.1423,1.0,1.225,1.141,2.365,0.0,0.0,0.0
0.3,6.0,30,0.1693,0.224,0.336,0.1227,0.1897,0.7,1.77,2.469,0.0,0.0,0.0
0.3,6.0,31,0.4485,0.0007653,0.2095,1.36,1.0,0.6743,1.752,2.426,0.0,0.0,0.0
0.3,6.0,40,0.1702,0.2252,0.0,0.0,0.0,0.6187,1.966,2.584,0.0,0.0,0.0
0.3,6.0,41,0.1547,0.2344,0.0,2.5,1.0,0.4373,2.078,2.516,0.0,0.0,0.0
0.3,6.0,43,0.09564,0.2211,0.0,0.0,1.0,0.2969,2.303,2.6,0.0,0.0,0.0
0.3,7.0,20,0.5317,0.2517,0.4202,0.0815,0.6357,1.291,1.049,2.34,6.0e-8,6.0e-8,6.0e-8
0.3,7.0,21,0.7134,0.0003798,0.2036,0.1095,1.0,1.458,0.889,2.348,6.0e-8,6.0e-8,6.0e-8
0.3,7.0,30,0.1608,0.262,0.2578,0.6245,0.739,0.792,1.614,2.406,0.0,0.0,0.0
0.3,7.0,31,0.4785,0.00053,0.1824,1.454,1.0,0.9185,1.477,2.395,0.0,6.0e-8,6.0e-8
0.3,7.0,40,0.139,0.2225,0.0,0.0,0.0,0.5317,2.025,2.557,0.0,0.0,0.0
0.3,7.0,41,0.1307,0.2296,0.0,2.5,1.0,0.374,2.121,2.496,0.0,0.0,0.0
0.3,7.0,43,0.0765,0.2211,0.0,0.0,1.0,0.2515,2.316,2.568,0.0,0.0,0.0
0.3,8.0,20,0.559,0.2493,0.399,0.0977,0.693,1.472,0.857,2.328,0.000255,0.0002956,0.0002897
0.3,8.0,21,0.7417,0.0002426,0.1652,0.09235,1.0,1.635,0.704,2.338,0.0002813,0.000326,0.0003192
0.3,8.0,30,0.1968,0.2678,0.2181,0.7803,0.8716,1.033,1.337,2.371,0.0001885,0.0002184,0.000214
0.3,8.0,31,0.521,0.0003648,0.1587,1.498,1.0,1.171,1.202,2.373,0.0002086,0.0002418,0.0002369
0.3,8.0,40,0.1151,0.2389,0.0,0.0,0.0,0.4646,2.07,2.535,0.0,0.0,0.0
0.3,8.0,41,0.1123,0.2264,0.0,2.5,1.0,0.326,2.156,2.482,0.0,0.0,0.0
0.3,8.0,43,0.0625,0.2432,0.0,0.0,1.0,0.2178,2.328,2.545,0.0,0.0,0.0
0.3,9.0,20,0.5835,0.247,0.3906,0.10345,0.7183,1.592,0.7344,2.326,0.006355,0.00697,0.006916
0.3,9.0,21,0.764,0.0001643,0.1373,0.07837,1.0,1.751,0.5864,2.338,0.006847,0.007507,0.00745
0.3,9.0,30,0.2173,0.26,0.1919,0.8247,0.901,1.198,1.158,2.355,0.005104,0.005596,0.005554
0.3,9.0,31,0.5547,0.0002663,0.1393,1.519,1.0,1.341,1.022,2.363,0.00549,0.006023,0.005974
0.3,9.0,40,0.09644,0.2368,0.0,0.0,0.0,0.4116,2.107,2.518,0.0,0.0,0.0
0.3,9.0,41,0.09766,0.2244,0.0,2.5,1.0,0.2883,2.184,2.47,0.0,0.0,0.0
0.3,9.0,43,0.05194,0.2407,0.0,0.0,1.0,0.1915,2.336,2.527,0.0,0.0,0.0
0.4,1.0,20,0.4438,0.0,1.417,0.0,0.0,1.653,1.818,3.473,0.0,0.0,0.0
0.4,1.0,21,0.4268,0.0,1.277,0.77,1.0,1.331,1.919,3.25,0.0,0.0,0.0
0.4,1.0,30,0.5557,0.0,0.6733,0.0,0.0,1.693,1.893,3.586,0.0,0.0,0.0
0.4,1.0,31,0.5117,0.0,0.5923,1.598,1.0,1.345,1.997,3.342,0.0,0.0,0.0
0.4,1.0,40,0.5557,0.0,0.0,0.0,0.0,1.742,1.976,3.719,0.0,0.0,0.0
0.4,1.0,41,0.455,0.0,0.0,2.5,1.0,1.382,2.09,3.47,0.0,0.0,0.0
0.4,1.0,43,0.4749,0.0,0.0,0.0,1.0,1.33,2.45,3.78,0.0,0.0,0.0
0.4,2.0,20,0.3481,0.3691,1.1875,0.00893,0.03038,1.282,1.605,2.887,0.0,0.0,0.0
0.4,2.0,21,0.4695,0.0,0.8877,0.495,1.0,1.119,1.665,2.783,0.0,0.0,0.0
0.4,2.0,30,0.3726,0.312,0.5557,0.0,0.0,1.289,1.692,2.982,0.0,0.0,0.0
0.4,2.0,31,0.4392,0.0,0.4116,1.478,1.0,1.049,1.809,2.857,0.0,0.0,0.0
0.4,2.0,40,0.3726,0.312,0.0,0.0,0.0,1.315,1.782,3.098,0.0,0.0,0.0
0.4,2.0,41,0.3306,0.0,0.0,2.5,1.0,1.031,1.935,2.965,0.0,0.0,0.0
0.4,2.0,43,0.327,0.0,0.0,0.0,1.0,0.89,2.32,3.21,0.0,0.0,0.0
0.4,3.0,20,0.3809,0.3054,0.989,0.04337,0.2018,1.109,1.612,2.72,0.0,0.0,0.0
0.4,3.0,21,0.5464,0.003672,0.641,0.3423,1.0,1.075,1.583,2.658,0.0,0.0,0.0
0.4,3.0,30,0.3003,0.2668,0.4983,0.001426,0.001269,1.07,1.762,2.832,0.0,0.0,0.0
0.4,3.0,31,0.4326,0.003233,0.3381,1.433,1.0,0.873,1.858,2.732,0.0,0.0,0.0
0.4,3.0,40,0.3005,0.2673,0.0,0.0,0.0,1.07,1.87,2.94,0.0,0.0,0.0
0.4,3.0,41,0.269,0.2644,0.0,2.5,1.0,0.8013,2.031,2.832,0.0,0.0,0.0
0.4,3.0,43,0.2153,0.2235,0.0,0.0,1.0,0.605,2.398,3.002,0.0,0.0,0.0
0.4,4.0,20,0.434,0.2744,0.7944,0.0599,0.357,1.059,1.574,2.633,0.0,0.0,0.0
0.4,4.0,21,0.6143,0.001722,0.469,0.2441,1.0,1.126,1.475,2.602,0.0,0.0,0.0
0.4,4.0,30,0.231,0.2367,0.4434,0.02771,0.03064,0.9033,1.855,2.758,0.0,0.0,0.0
0.4,4.0,31,0.4363,0.001824,0.2856,1.402,1.0,0.7656,1.906,2.672,0.0,0.0,0.0
0.4,4.0,40,0.2378,0.241,0.0,0.0,0.0,0.8755,1.985,2.861,0.0,0.0,0.0
