alpha,sigma,market,margin,bcost,entry,exit,merger,profits,surplus,welfare,mpoly,mpolyA,mpolyB
0.2,4.0,43,0.2499,0.0,0.0,0.0,1.0,0.4998,2.166,2.666,0.0,0.0,0.0
0.2,5.0,20,0.7646,0.0,0.707,0.0508,0.3662,1.025,1.323,2.348,0.0,0.0,0.0
0.2,5.0,21,0.7905,0.0,0.3953,0.2031,1.0,1.109,1.208,2.318,0.0,0.0,0.0
0.2,5.0,30,0.397,0.0,0.3896,0.0507,0.08124,0.8306,1.65,2.48,0.0,0.0,0.0
0.2,5.0,31,0.424,0.0,0.2576,1.387,1.0,0.691,1.705,2.396,0.0,0.0,0.0
0.2,5.0,40,0.396,0.0,0.0,0.0,0.0,0.778,1.813,2.592,0.0,0.0,0.0
0.2,5.0,41,0.2847,0.0,0.0,2.5,1.0,0.565,1.943,2.508,0.0,0.0,0.0
0.2,5.0,43,0.2,0.0,0.0,0.0,1.0,0.4,2.197,2.598,0.0,0.0,0.0
0.2,6.0,20,0.8066,0.0,0.585,0.0502,0.4402,1.06,1.253,2.312,0.0,0.0,0.0
0.2,6.0,21,0.832,0.0,0.3098,0.1576,1.0,1.185,1.113,2.299,0.0,0.0,0.0
0.2,6.0,30,0.3374,0.0,0.3389,0.0962,0.1559,0.7446,1.689,2.434,0.0,0.0,0.0
0.2,6.0,31,0.4084,0.0,0.2225,1.367,1.0,0.651,1.719,2.37,0.0,0.0,0.0
0.2,6.0,40,0.3325,0.0,0.0,0.0,0.0,0.6597,1.889,2.549,0.0,0.0,0.0
0.2,6.0,41,0.2385,0.0,0.0,2.5,1.0,0.4756,2.002,2.477,0.0,0.0,0.0
0.2,6.0,43,0.1666,0.0,0.0,0.0,1.0,0.3333,2.217,2.55,0.0,0.0,0.0
0.2,7.0,20,0.8433,0.0,0.4902,0.04935,0.4968,1.128,1.162,2.291,0.0,0.0,0.0
0.2,7.0,21,0.866,0.0,0.2482,0.1261,1.0,1.276,1.01,2.287,0.0,0.0,0.0
0.2,7.0,30,0.2957,0.0,0.2976,0.1252,0.2051,0.695,1.708,2.402,0.0,0.0,0.0
0.2,7.0,31,0.4011,0.0,0.1948,1.352,1.0,0.6304,1.721,2.352,0.0,0.0,0.0
0.2,7.0,40,0.2854,0.0,0.0,0.0,0.0,0.5693,1.947,2.518,0.0,0.0,0.0
0.2,7.0,41,0.2048,0.0,0.0,2.5,1.0,0.4092,2.045,2.455,0.0,0.0,0.0
0.2,7.0,43,0.1428,0.0,0.0,0.0,1.0,0.2856,2.232,2.518,0.0,0.0,0.0
0.2,8.0,20,0.876,0.0,0.4282,0.07904,0.6245,1.311,0.9546,2.266,5.4e-7,6.6e-7,7.0e-7
0.2,8.0,21,0.8965,0.0,0.203,0.10913,1.0,1.468,0.804,2.271,6.0e-7,7.0e-7,8.0e-7
0.2,8.0,30,0.3108,0.0,0.2408,0.4924,0.663,0.822,1.522,2.344,3.0e-7,4.0e-7,4.0e-7
0.2,8.0,31,0.4307,0.0,0.1744,1.418,1.0,0.8647,1.455,2.32,3.6e-7,5.0e-7,5.0e-7
0.2,8.0,40,0.25,0.0,0.0,0.0,0.0,0.4993,1.993,2.492,0.0,0.0,0.0
0.2,8.0,41,0.1793,0.0,0.0,2.5,1.0,0.3584,2.08,2.438,0.0,0.0,0.0
0.2,8.0,43,0.125,0.0,0.0,0.0,1.0,0.25,2.242,2.492,0.0,0.0,0.0
