alpha,sigma,market,margin,bcost,entry,exit,merger,profits,surplus,welfare,mpoly,mpolyA,mpolyB
0.8,5.0,40,-0.969,0.2847,0.014656,2.111,1.0,2.04,1.424,3.463,0.9585,0.994,0.9644
0.8,5.0,41,-1.783,0.348,0.01447,3.023,1.0,1.657,1.935,3.592,0.9585,0.994,0.9644
0.8,5.0,43,-5.477,0.3481,0.02545,1.142,1.0,0.03027,3.574,3.604,0.9585,0.994,0.9644
0.8,6.0,20,0.1448,0.0755,0.9673,0.3472,0.936,2.582,0.667,3.25,0.975,0.996,0.9785
0.8,6.0,21,0.948,6.527e-5,0.03253,0.01923,1.0,3.02,0.569,3.588,0.975,0.996,0.9785
0.8,6.0,30,0.0162,0.171,0.392,1.028,0.9893,2.59,0.7725,3.361,0.975,0.996,0.9785
0.8,6.0,31,0.6914,0.2253,0.0289,1.541,1.0,2.898,0.7007,3.6,0.975,0.996,0.9785
0.8,6.0,40,-1.134,0.2773,0.01094,2.096,1.0,2.049,1.429,3.477,0.975,0.996,0.9785
0.8,6.0,41,-2.191,0.341,0.01077,3.035,1.0,1.557,2.049,3.605,0.975,0.996,0.9785
0.8,6.0,43,-5.664,0.3413,0.01831,1.219,1.0,0.02348,3.592,3.617,0.975,0.996,0.9785
0.8,7.0,20,0.1559,0.0766,0.9897,0.3584,0.94,2.65,0.6147,3.266,0.983,0.9976,0.986
0.8,7.0,21,0.983,3.856e-5,0.02357,0.0139,1.0,3.094,0.5093,3.604,0.983,0.9976,0.986
0.8,7.0,30,0.0436,0.1702,0.4004,1.03,0.9897,2.664,0.7114,3.375,0.983,0.9976,0.986
0.8,7.0,31,0.741,0.2245,0.02115,1.537,1.0,2.98,0.632,3.613,0.983,0.9976,0.986
0.8,7.0,40,-1.072,0.273,0.00829,2.086,1.0,2.137,1.352,3.488,0.983,0.9976,0.986
0.8,7.0,41,-2.176,0.3372,0.00815,3.041,1.0,1.626,1.991,3.617,0.983,0.9976,0.986
0.8,7.0,43,-5.805,0.3374,0.01359,1.266,1.0,0.0193,3.607,3.627,0.983,0.9976,0.986
0.8,8.0,20,0.1733,0.078,1.012,0.3694,0.9434,2.709,0.569,3.277,0.988,0.998,0.9897
0.8,8.0,21,1.011,2.46e-5,0.01779,0.01048,1.0,3.152,0.4624,3.613,0.988,0.998,0.9897
0.8,8.0,30,0.0973,0.1696,0.4065,1.032,0.99,2.738,0.6484,3.387,0.988,0.998,0.9897
0.8,8.0,31,0.816,0.224,0.01607,1.534,1.0,3.06,0.5615,3.623,0.988,0.998,0.9897
0.8,8.0,40,-0.9556,0.27,0.00644,2.078,1.0,2.236,1.261,3.496,0.988,0.998,0.9897
0.8,8.0,41,-2.035,0.3345,0.00632,3.043,1.0,1.738,1.888,3.627,0.988,0.998,0.9897
0.8,8.0,43,-5.91,0.3347,0.010414,1.298,1.0,0.01634,3.617,3.635,0.988,0.998,0.9897
0.8,9.0,20,0.1827,0.07794,1.017,0.3716,0.9443,2.752,0.534,3.287,0.9907,0.9985,0.992
0.8,9.0,21,1.033,1.66e-5,0.01389,0.00817,1.0,3.2,0.4243,3.623,0.9907,0.9985,0.992
0.8,9.0,30,0.1162,0.1688,0.4045,1.03,0.99,2.785,0.609,3.395,0.9907,0.9985,0.992
0.8,9.0,31,0.845,0.2235,0.012634,1.532,1.0,3.111,0.519,3.63,0.9907,0.9985,0.992
0.8,9.0,40,-0.9287,0.268,0.00513,2.072,1.0,2.285,1.218,3.502,0.9907,0.9985,0.992
0.8,9.0,41,-2.031,0.3328,0.00502,3.045,1.0,1.778,1.855,3.633,0.9907,0.9985,0.992
0.8,9.0,43,-5.996,0.333,0.00821,1.321,1.0,0.014145,3.627,3.64,0.9907,0.9985,0.992
0.9,1.0,20,0.04047,0.556,1.435,0.0,0.0,1.848,2.885,4.734,0.0,0.0,0.0
0.9,1.0,21,0.2415,0.1465,1.15,0.6694,1.0,1.508,2.955,4.465,0.0,0.0,0.0
0.9,1.0,30,-0.4048,0.705,0.6733,0.0,0.0,1.793,3.11,4.902,0.0,0.0,0.0
0.9,1.0,31,-0.1917,0.636,0.512,1.542,1.0,1.363,3.26,4.62,0.0,0.0,0.0
0.9,1.0,40,-0.4048,0.705,0.0,0.0,0.0,1.842,3.193,5.035,0.0,0.0,0.0
0.9,1.0,41,-0.2666,0.765,0.0,2.5,1.0,1.382,3.37,4.75,0.0,0.0,0.0
0.9,1.0,43,-0.169,0.6606,0.0,0.0,1.0,1.211,3.9,5.113,0.0,0.0,0.0
0.9,2.0,20,0.3108,0.3723,0.8545,0.01587,0.11896,1.566,2.518,4.082,0.0,0.0,0.0
0.9,2.0,21,0.623,0.01607,0.357,0.1831,1.0,1.845,2.137,3.982,0.0,0.0,0.0
0.9,2.0,30,-1.261,0.8984,0.536,0.09894,0.1166,0.8965,3.383,4.277,0.0,0.0,0.0
0.9,2.0,31,-0.05713,0.5366,0.2607,1.389,1.0,0.9424,3.252,4.195,0.0,0.0,0.0
0.9,2.0,40,-1.192,0.931,0.0,0.0,0.0,0.948,3.457,4.406,0.0,0.0,0.0
0.9,2.0,41,-1.046,0.788,0.01042,2.418,1.0,0.432,3.805,4.24,0.0,0.0,0.0
0.9,2.0,43,-3.15,0.518,0.183,0.823,1.0,0.1302,3.943,4.074,0.0,0.0,0.0
0.9,3.0,20,0.6514,0.236,0.4185,0.0453,0.3704,2.74,1.102,3.842,0.8203,0.986,0.8315
0.9,3.0,21,0.8125,0.0004983,0.1019,0.05823,1.0,2.918,0.9644,3.883,0.8203,0.986,0.8315
0.9,3.0,30,-6.75,0.4255,0.2878,0.8784,0.6606,1.018,2.854,3.873,0.82,0.9854,0.831
0.9,3.0,31,0.4194,0.2299,0.08875,1.568,1.0,2.734,1.174,3.908,0.82,0.986,0.8315
0.9,3.0,40,-9.09,0.3823,0.013016,1.62,0.6953,0.4966,3.465,3.96,0.8203,0.986,0.8315
0.9,3.0,41,-2.746,0.3718,0.01949,2.928,1.0,1.217,2.713,3.928,0.8203,0.986,0.8315
0.9,3.0,43,-5.492,0.3726,0.04413,0.8096,1.0,0.05835,3.893,3.951,0.8203,0.986,0.8315
0.9,4.0,20,0.7974,0.2299,0.3855,0.04355,0.392,2.97,0.911,3.883,0.9355,0.991,0.9443
0.9,4.0,21,0.9062,0.0001973,0.0633,0.03726,1.0,3.143,0.781,3.924,0.9355,0.991,0.9443
0.9,4.0,30,-6.938,0.4219,0.2542,0.9146,0.7188,1.152,2.744,3.896,0.9355,0.991,0.944
0.9,4.0,31,0.573,0.2278,0.0549,1.554,1.0,2.986,0.9546,3.941,0.9355,0.991,0.9443
0.9,4.0,40,-10.01,0.3706,0.012344,1.838,0.7764,0.504,3.473,3.977,0.9355,0.991,0.9443
0.9,4.0,41,-2.484,0.3547,0.01762,3.006,1.0,1.554,2.398,3.953,0.9355,0.991,0.9443
0.9,4.0,43,-5.94,0.3555,0.03217,1.038,1.0,0.0392,3.93,3.969,0.9355,0.991,0.9443
0.9,5.0,20,0.0907,0.0816,1.0205,0.374,0.944,2.79,0.783,3.572,0.9663,0.9946,0.971
0.9,5.0,21,0.9707,9.2e-5,0.04086,0.02415,1.0,3.285,0.667,3.951,0.9663,0.9946,0.971
0.9,5.0,30,-0.10785,0.174,0.4172,1.043,0.99,2.777,0.92,3.697,0.9663,0.9946,0.971
0.9,5.0,31,0.632,0.2257,0.03592,1.545,1.0,3.129,0.8384,3.967,0.9663,0.9946,0.971
0.9,5.0,40,-1.435,0.2812,0.01317,2.105,1.0,2.166,1.66,3.826,0.9663,0.9946,0.971
0.9,5.0,41,-2.611,0.3447,0.01299,3.03,1.0,1.621,2.354,3.973,0.9663,0.9946,0.971
0.9,5.0,43,-6.215,0.3455,0.02237,1.159,1.0,0.02881,3.957,3.986,0.9663,0.9946,0.971
0.9,6.0,20,0.1136,0.0808,1.028,0.3787,0.946,2.887,0.706,3.592,0.979,0.9966,0.9824
0.9,6.0,21,1.019,4.95e-5,0.02808,0.01657,1.0,3.387,0.5854,3.973,0.979,0.9966,0.9824
0.9,6.0,30,-0.05124,0.1715,0.4119,1.037,0.99,2.887,0.8267,3.713,0.979,0.9966,0.9824
0.9,6.0,31,0.702,0.2246,0.025,1.539,1.0,3.24,0.743,3.984,0.979,0.9966,0.9824
0.9,6.0,40,-1.315,0.275,0.009674,2.092,1.0,2.303,1.537,3.84,0.979,0.9966,0.9824
0.9,6.0,41,-2.547,0.339,0.00952,3.04,1.0,1.735,2.254,3.988,0.979,0.9966,0.9824
0.9,6.0,43,-6.406,0.3398,0.01595,1.228,1.0,0.02281,3.977,4.0,0.979,0.9966,0.9824
0.9,7.0,20,0.1323,0.07965,1.025,0.3772,0.946,2.957,0.6475,3.605,0.986,0.9976,0.9883
0.9,7.0,21,1.055,2.94e-5,0.02036,0.01199,1.0,3.463,0.524,3.986,0.986,0.9976,0.9883
0.9,7.0,30,-0.01695,0.1699,0.408,1.033,0.99,2.965,0.7607,3.727,0.986,0.9976,0.9883
0.9,7.0,31,0.7495,0.2239,0.0183,1.535,1.0,3.322,0.6743,3.996,0.986,0.9976,0.9883
0.9,7.0,40,-1.256,0.2712,0.00729,2.082,1.0,2.393,1.46,3.852,0.986,0.9976,0.9883
0.9,7.0,41,-2.531,0.3357,0.007156,3.043,1.0,1.805,2.195,4.0,0.986,0.9976,0.9883
0.9,7.0,43,-6.55,0.3362,0.01181,1.271,1.0,0.0188,3.99,4.01,0.986,0.9976,0.9883
0.9,8.0,20,0.1575,0.07886,1.023,0.3762,0.946,3.02,0.595,3.615,0.9897,0.9985,0.991
0.9,8.0,21,1.084,1.884e-5,0.01538,0.00905,1.0,3.523,0.4756,3.998,0.9897,0.9985,0.991
0.9,8.0,30,0.04346,0.169,0.4053,1.031,0.99,3.043,0.6934,3.736,0.9897,0.9985,0.991
0.9,8.0,31,0.825,0.2234,0.01389,1.533,1.0,3.404,0.6025,4.008,0.9897,0.9985,0.991
0.9,8.0,40,-1.139,0.2686,0.00564,2.074,1.0,2.492,1.368,3.861,0.9897,0.9985,0.991
0.9,8.0,41,-2.385,0.3335,0.00553,3.045,1.0,1.92,2.09,4.01,0.9897,0.9985,0.991
0.9,8.0,43,-6.66,0.334,0.00905,1.303,1.0,0.01595,4.004,4.02,0.9897,0.9985,0.991
0.9,9.0,20,0.1686,0.07837,1.022,0.3752,0.946,3.064,0.5586,3.623,0.992,0.9985,0.9937
0.9,9.0,21,1.107,1.276e-5,0.01202,0.00706,1.0,3.57,0.436,4.008,0.992,0.9985,0.9937
0.9,9.0,30,0.0629,0.1683,0.4036,1.029,0.99,3.092,0.6523,3.744,0.992,0.9985,0.9937
0.9,9.0,31,0.8555,0.223,0.010925,1.531,1.0,3.455,0.5586,4.016,0.992,0.9985,0.9937
0.9,9.0,40,-1.111,0.2668,0.004482,2.068,1.0,2.543,1.325,3.867,0.992,0.9985,0.9937
0.9,9.0,41,-2.383,0.332,0.004387,3.047,1.0,1.961,2.057,4.016,0.992,0.9985,0.9937
0.9,9.0,43,-6.75,0.3323,0.00713,1.325,1.0,0.01383,4.01,4.023,0.992,0.9985,0.9937
