s,t,pr_s1,q1,q2,q3,q4,q5,q6,q7
31.0,10.0,0.1824699687674445,0.0,0.48885227489500255,0.0,0.259352398429327,0.0,0.1309848565006911,0.1208104701749798
61.0,10.0,0.013651918330386408,0.0,0.0,8.782910118085176e-5,0.07589830841270802,0.07124933937776715,0.5661474540662395,0.28661706904210493
76.0,10.0,0.19033869037147724,0.0,0.0,0.0,0.08488359749419315,0.0,0.37856232022519753,0.5365540822806097
101.0,10.0,0.29169996811035726,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000007
1.0,30.0,1.1679110092146567e-5,6.021662497017815e-5,0.3612985352327784,1.3817059545216341e-5,0.4375161477361757,0.001415482421934426,0.10040680784504999,0.09928899307954686
6.0,30.0,0.18301275079979726,0.0,0.3787516918288886,0.0,0.43317769132338513,0.0,0.09049768792611115,0.09757292892161598
11.0,30.0,2.8645547849755443e-6,2.1537145674847826e-5,0.230740691607537,6.234266743510105e-6,0.27203287795734465,0.023007340170710815,0.3209489891168156,0.15324232973517457
31.0,30.0,0.22411469572805065,0.0,0.3102983369293769,0.0,0.3093898585858578,0.0,0.15625876244337475,0.22405304204139156
61.0,30.0,0.013666855734029352,0.0,0.0,5.572061023647533e-10,0.05510458482986787,0.0712451675455602,0.5536571011705891,0.3199931458967771
76.0,30.0,0.22659427435230795,0.0,0.0,0.0,0.06158170966372341,0.0,0.364390571964215,0.5740277183720622
101.0,30.0,0.35259687972093845,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000007
1.0,100.0,1.7278413141561362e-15,8.908581205837637e-15,0.04195539003174551,2.09993417971087e-15,0.2574029082294083,0.0014154545247005038,0.27758856456541886,0.4216376826487173
6.0,100.0,0.021282577419299096,0.0,0.04397717774763965,0.0,0.26320071459244443,0.0,0.26887807130170976,0.42394403635820804
11.0,100.0,4.084573976830117e-16,3.1863079932553172e-15,0.02688494338330888,7.5926760406985435e-16,0.15287486801574354,0.023007516180763635,0.4587105497608734,0.3385221226593078
31.0,100.0,0.12986348737070688,0.0,0.03616053077239963,0.0,0.20295008414778207,0.0,0.29131733364745205,0.46957205143236797
61.0,100.0,0.013666873434922192,0.0,0.0,3.5740227347521695e-28,0.015402678554345451,0.07124514333899121,0.5663852963559967,0.3469668817506667
76.0,100.0,0.320213495108416,0.0,0.0,0.0,0.01721315805522452,0.0,0.37861465012746165,0.6041721918173142
101.0,100.0,0.5149735666666546,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000007
